current_video_id,file_name,analysis_status,old_structure_formula_match,new_structure_formula_candidate,formula_action,editor_usable_score,live_screening_transfer_score,opening_value,middle_delivery_value,ending_value,action_visual_evidence,expression_or_emotion_evidence,subtitle_or_text_evidence,speech_action_sync,missing_part,recommended_editor_action,stage1_priority,manual_review_items,risk_notes,evidence_summary
cfv_0091,只需三个动作臀饱满腰背挺拔6.15.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 单动作循环演示 + 低压行动,rename,3,1,臀凹陷/妈妈臀/扁平臀；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,单一方法过度承诺,元数据：16.370s，1080x1920，30.000fps，audio=true；标题锚点：臀凹陷/妈妈臀/扁平臀/臀翘/臀饱满/蜜桃臀/单动作循环演示
cfv_0092,只需三个动作让P底紧致Q弹.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 单动作循环演示 + 低压行动,rename,3,1,盆底松弛无力；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,单一方法过度承诺,元数据：16.138s，1080x1920，30.000fps，audio=true；标题锚点：盆底松弛无力/盆底紧致/八爪鱼/抓握力/单动作循环演示
cfv_0093,只需两个动作肚子平了臀翘了.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 单动作循环演示 + 低压行动,rename,3,1,小腹凸/腹压/悬垂腹；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,效果承诺风险；单一方法过度承诺,元数据：16.045s，1080x1920，30.000fps，audio=true；标题锚点：小腹凸/腹压/悬垂腹/小腹平/肚子平/单动作循环演示
cfv_0094,只需四个动作告别松弛漏水尴尬.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 单动作循环演示 + 低压行动,rename,3,1,漏尿漏水尴尬；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,医学/健康边界风险；效果承诺风险；单一方法过度承诺,元数据：20.433s，1080x1920，30.000fps，audio=true；标题锚点：漏尿漏水尴尬/漏尿漏水改善/单动作循环演示
cfv_0095,只需四个动作臀翘了小肚子平了.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 单动作循环演示 + 低压行动,rename,3,1,小腹凸/腹压/悬垂腹；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,效果承诺风险；单一方法过度承诺,元数据：16.974s，1080x1920，30.000fps，audio=true；标题锚点：小腹凸/腹压/悬垂腹/小腹平/肚子平/单动作循环演示
cfv_0096,四个动作修复盆底肌.mp4,pending_visual_review,人群点名 + 痛点放大 + 单动作演示 + 坚持建议,痛点/人群点名 + 单动作循环演示 + 坚持建议,merge,3,3,盆底松弛无力；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,无明显缺失但需视觉人审,可二次加工,A,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,医学/健康边界风险；效果承诺风险,元数据：32.577s，1080x1920，30.000fps，audio=true；标题锚点：盆底松弛无力/待视觉复核/单动作循环演示
cfv_0097,四个动作告别跑跳漏水的问题6.1（2）.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 单动作循环演示 + 低压行动,rename,3,1,漏尿漏水尴尬；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,医学/健康边界风险；效果承诺风险,元数据：25.472s，1080x1920，30.000fps，audio=true；标题锚点：漏尿漏水尴尬/漏尿漏水改善/单动作循环演示
cfv_0098,女性再懒也要练这四个动作6.5.mp4,pending_visual_review,人群点名 + 低门槛动作 + 坚持建议,人群/年龄点名 + 单动作循环演示 + 坚持建议,split,3,1,待视觉复核；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,无明显缺失但需视觉人审,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：15.952s，1080x1920，30.000fps，audio=true；标题锚点：待视觉复核/待视觉复核/单动作循环演示
cfv_0099,宝妈必看.mp4,pending_visual_review,人群点名 + 低门槛动作 + 坚持建议,人群/年龄点名 + 动作证据待视觉复核 + 坚持建议,split,1,1,待视觉复核；基于标题/路径语义，待关键帧确认,待视觉复核；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,待视觉复核；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺动作证据,不建议当前阶段使用,C,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：38.220s，720x1280，30.000fps，audio=true；标题锚点：待视觉复核/待视觉复核/待视觉复核
cfv_0100,小肚子凸出.mp4,pending_visual_review,待视觉复核：文件名无足够结构信息,待视觉复核：需关键帧/人工判断后定公式,pending_visual_review,3,3,小腹凸/腹压/悬垂腹；基于标题/路径语义，待关键帧确认,待视觉复核；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,待视觉复核；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺动作证据；缺视觉结构证据,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：23.614s，720x1280，30.000fps，audio=true；标题锚点：小腹凸/腹压/悬垂腹/待视觉复核/待视觉复核
cfv_0101,小腹凸出 妈妈臀就练这几个动作6.15.mp4,pending_visual_review,人群点名 + 低门槛动作 + 坚持建议,人群/年龄点名 + 单动作循环演示 + 坚持建议,split,3,3,小腹凸/腹压/悬垂腹；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,无明显缺失但需视觉人审,可二次加工,A,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：23.800s，1080x1920，30.000fps，audio=true；标题锚点：小腹凸/腹压/悬垂腹/待视觉复核/单动作循环演示
cfv_0102,小腹突出.mp4,pending_visual_review,待视觉复核：文件名无足够结构信息,待视觉复核：需关键帧/人工判断后定公式,pending_visual_review,3,3,小腹凸/腹压/悬垂腹；基于标题/路径语义，待关键帧确认,待视觉复核；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,待视觉复核；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺动作证据；缺视觉结构证据,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：12.004s，720x1280，30.000fps，audio=true；标题锚点：小腹凸/腹压/悬垂腹/待视觉复核/待视觉复核
cfv_0103,居家四个动作告别坠胀漏氵烦恼6.8（2）.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 单动作循环演示 + 低压行动,rename,3,1,漏尿漏水尴尬；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,效果承诺风险,元数据：36.641s，1080x1920，30.000fps，audio=true；标题锚点：漏尿漏水尴尬/漏尿漏水改善/单动作循环演示
cfv_0104,悬垂腹.mp4,pending_visual_review,待视觉复核：文件名无足够结构信息,待视觉复核：需关键帧/人工判断后定公式,pending_visual_review,3,3,小腹凸/腹压/悬垂腹；基于标题/路径语义，待关键帧确认,待视觉复核；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,待视觉复核；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺动作证据；缺视觉结构证据,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：27.121s，720x1280，30.000fps，audio=true；标题锚点：小腹凸/腹压/悬垂腹/待视觉复核/待视觉复核
cfv_0105,悬垂腹别盲目的去卷腹.mp4,pending_visual_review,待视觉复核：文件名无足够结构信息,待视觉复核：需关键帧/人工判断后定公式,pending_visual_review,3,3,小腹凸/腹压/悬垂腹；基于标题/路径语义，待关键帧确认,待视觉复核；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,待视觉复核；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺动作证据；缺视觉结构证据,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：12.817s，1080x1920，30.000fps，audio=true；标题锚点：小腹凸/腹压/悬垂腹/待视觉复核/待视觉复核
cfv_0106,想要小腹平坦一个小球帮你搞定6.4（2）.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 工具辅助动作 + 低压行动,rename,3,1,小腹凸/腹压/悬垂腹；基于标题/路径语义，待关键帧确认,工具辅助动作；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,工具辅助动作；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,效果承诺风险；单一方法过度承诺,元数据：32.206s，1080x1920，30.000fps，audio=true；标题锚点：小腹凸/腹压/悬垂腹/待视觉复核/工具辅助动作
cfv_0107,扁平臀臀凹陷就练这两个动作.mp4,pending_visual_review,人群点名 + 痛点放大 + 单动作演示 + 坚持建议,痛点/人群点名 + 单动作循环演示 + 坚持建议,merge,3,3,臀凹陷/妈妈臀/扁平臀；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,无明显缺失但需视觉人审,可二次加工,A,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：13.908s，1080x1920，30.000fps，audio=true；标题锚点：臀凹陷/妈妈臀/扁平臀/待视觉复核/单动作循环演示
cfv_0108,新手练八爪鱼只需一个瑜伽小球6.11.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 工具辅助动作 + 低压行动,rename,3,1,盆底松弛无力；基于标题/路径语义，待关键帧确认,工具辅助动作；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,工具辅助动作；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,单一方法过度承诺,元数据：18.785s，1080x1920，30.000fps，audio=true；标题锚点：盆底松弛无力/盆底紧致/八爪鱼/抓握力/工具辅助动作
cfv_0109,日常练习10分钟练出灵动的蜜桃臀6.3.mp4,pending_visual_review,人群点名 + 痛点放大 + 单动作演示 + 坚持建议,痛点/人群点名 + 单动作循环演示 + 坚持建议,merge,3,3,臀凹陷/妈妈臀/扁平臀；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,无明显缺失但需视觉人审,可二次加工,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：10.751s，1080x1920，30.000fps，audio=true；标题锚点：臀凹陷/妈妈臀/扁平臀/臀翘/臀饱满/蜜桃臀/单动作循环演示
cfv_0110,松弛漏氵.mp4,pending_visual_review,待视觉复核：文件名无足够结构信息,待视觉复核：需关键帧/人工判断后定公式,pending_visual_review,3,3,漏尿漏水尴尬；基于标题/路径语义，待关键帧确认,待视觉复核；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,待视觉复核；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺动作证据；缺视觉结构证据,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：62.554s，720x1280，30.000fps，audio=true；标题锚点：漏尿漏水尴尬/待视觉复核/待视觉复核
cfv_0111,每天十分钟.mp4,pending_visual_review,人群点名 + 痛点放大 + 单动作演示 + 坚持建议,痛点/人群点名 + 单动作循环演示 + 坚持建议,merge,3,1,待视觉复核；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺开头人群/痛点,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：9.404s，1080x1920，30.000fps，audio=true；标题锚点：待视觉复核/待视觉复核/单动作循环演示
cfv_0112,每天坚持这个动作让你越练越J致6.9.mp4,pending_visual_review,人群点名 + 痛点放大 + 单动作演示 + 坚持建议,痛点/人群点名 + 单动作循环演示 + 坚持建议,merge,3,1,盆底松弛无力；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,无明显缺失但需视觉人审,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,效果承诺风险,元数据：42.655s，1080x1920，30.000fps，audio=true；标题锚点：盆底松弛无力/盆底紧致/八爪鱼/抓握力/单动作循环演示
cfv_0113,每天睡前练习盆底肌会越练越紧6.3（4）.mp4,pending_visual_review,人群点名 + 痛点放大 + 单动作演示 + 坚持建议,痛点/人群点名 + 单动作循环演示 + 坚持建议,merge,3,1,盆底松弛无力；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,无明显缺失但需视觉人审,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,医学/健康边界风险；效果承诺风险,元数据：28.189s，1080x1920，30.000fps，audio=true；标题锚点：盆底松弛无力/盆底紧致/八爪鱼/抓握力/单动作循环演示
cfv_0114,每天碎片10分钟告别“小腹婆”.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 单动作循环演示 + 低压行动,rename,3,1,小腹凸/腹压/悬垂腹；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,效果承诺风险,元数据：10.008s，1080x1920，30.000fps，audio=true；标题锚点：小腹凸/腹压/悬垂腹/待视觉复核/单动作循环演示
cfv_0115,每天练习5分钟腹直肌分离不见了6.11.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 单动作循环演示 + 低压行动,rename,3,1,小腹凸/腹压/悬垂腹；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,无明显缺失但需视觉人审,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,效果承诺风险,元数据：10.913s，1080x1920，30.000fps，audio=true；标题锚点：小腹凸/腹压/悬垂腹/待视觉复核/单动作循环演示
cfv_0116,每天练习五组告别小腹凸出困扰.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 单动作循环演示 + 低压行动,rename,3,1,小腹凸/腹压/悬垂腹；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,效果承诺风险,元数据：58.700s，1080x1920，30.000fps，audio=true；标题锚点：小腹凸/腹压/悬垂腹/待视觉复核/单动作循环演示
cfv_0117,每天练习这个动作越练越有力量6.6.mp4,pending_visual_review,人群点名 + 痛点放大 + 单动作演示 + 坚持建议,痛点/人群点名 + 单动作循环演示 + 坚持建议,merge,3,1,待视觉复核；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺开头人群/痛点,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,效果承诺风险,元数据：35.921s，1080x1920，30.000fps，audio=true；标题锚点：待视觉复核/待视觉复核/单动作循环演示
cfv_0118,每天练瑜伽小球告别跑跳漏水尴尬.mp4,pending_visual_review,痛点可视化 + 解决方案 + 效果对比 + 行动指令,痛点/结果可视化 + 单动作循环演示 + 低压行动,rename,3,1,漏尿漏水尴尬；基于标题/路径语义，待关键帧确认,单动作循环演示；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,单动作循环演示；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺业务/健康事实确认,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,医学/健康边界风险；效果承诺风险,元数据：23.986s，1080x1920，30.000fps，audio=true；标题锚点：漏尿漏水尴尬/漏尿漏水改善/单动作循环演示
cfv_0119,王炸臀桥.mp4,pending_visual_review,人群点名 + 痛点放大 + 单动作演示 + 坚持建议,痛点/人群点名 + 工具辅助动作 + 坚持建议,merge,3,1,待视觉复核；基于标题/路径语义，待关键帧确认,工具辅助动作；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,工具辅助动作；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺开头人群/痛点,只作灵感,B,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：12.306s，1080x1920，30.000fps，audio=true；标题锚点：待视觉复核/待视觉复核/工具辅助动作
cfv_0120,甩掉小肚腩.mp4,pending_visual_review,待视觉复核：文件名无足够结构信息,待视觉复核：需关键帧/人工判断后定公式,pending_visual_review,1,1,待视觉复核；基于标题/路径语义，待关键帧确认,待视觉复核；需确认动作完整循环、发力点、方向/次数/呼吸,轻跟练/收藏/风险提醒优先；强转化与效果承诺待人工删改,待视觉复核；当前未调用视觉模型，动作画面证据待人审,pending_visual_review：未做人脸/情绪视觉识别,文件名/路径语义可辅助，不能替代字幕 OCR 或画面确认,pending_visual_review：未做 ASR/口播与动作同步验证,缺开头人群/痛点；缺动作证据；缺视觉结构证据,只作灵感,C,关键帧确认动作是否完整；字幕/口播是否同题兑现；健康/效果/价格/课程事实待客户确认,无明显标题风险，但仍需视觉和业务人审,元数据：20.642s，720x1280，30.000fps，audio=true；标题锚点：待视觉复核/待视觉复核/待视觉复核
