trace_id,source_file_id,source_path,copied_or_extracted_path,action_id,problem_id,bridge_id,evidence_type,evidence_summary,review_gate
TRACE0172,SRC00058,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/07_动作标签库_action_label_library.md,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/03_精选资料副本_selected_source_files/SRC00058_722f8b0c7b_07_动作标签库_action_label_library.md,,visual_review_blocker,,copy_full,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0173,SRC00087,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/data/live_project_bridge_fields.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC00087_fff649f4d9_live_project_bridge_fields_extract.csv,,relationship_desire_problem,,extract_rows,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],medium_sensitive_relationship; customer_review_if_business_claim
TRACE0174,SRC00087,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/data/live_project_bridge_fields.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC00087_fff649f4d9_live_project_bridge_fields_extract.csv,,posture_selection_problem,,extract_rows,围绕姿势选择、适配、怎么做的敏感课程文本候选。,high_sensitive_intimate_instruction; compliance_review_required
TRACE0175,SRC00087,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/data/live_project_bridge_fields.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC00087_fff649f4d9_live_project_bridge_fields_extract.csv,,relationship_communication,,extract_rows,问题、原因、方法边界类文本候选。,customer_review_if_business_claim; compliance_review_if_sensitive
TRACE0176,SRC00087,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/data/live_project_bridge_fields.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC00087_fff649f4d9_live_project_bridge_fields_extract.csv,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0177,SRC00087,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/data/live_project_bridge_fields.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC00087_fff649f4d9_live_project_bridge_fields_extract.csv,,live_interaction_noise_problem,,extract_rows,半句问题、ASR 错别字、时间码碎片或证据不足的文本候选。,low_evidence_extraction_noise; needs_human_review
TRACE0178,SRC00341,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC00341_2ca69b3bde_06_讲师动作时间轴_presenter_action_timeline_extract.csv,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0179,SRC00341,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC00341_2ca69b3bde_06_讲师动作时间轴_presenter_action_timeline_extract.csv,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0180,SRC00341,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC00341_2ca69b3bde_06_讲师动作时间轴_presenter_action_timeline_extract.csv,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0181,SRC00341,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/06_讲师动作时间轴_presenter_action_timeline.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC00341_2ca69b3bde_06_讲师动作时间轴_presenter_action_timeline_extract.csv,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0182,SRC00342,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/07_动作标签库_action_label_library.md,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/03_精选资料副本_selected_source_files/SRC00342_c42f0ae10b_07_动作标签库_action_label_library.md,,presentation_delivery,,copy_full,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0183,SRC00342,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/07_动作标签库_action_label_library.md,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/03_精选资料副本_selected_source_files/SRC00342_c42f0ae10b_07_动作标签库_action_label_library.md,,courseware_attention,,copy_full,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0184,SRC00342,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/07_动作标签库_action_label_library.md,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/03_精选资料副本_selected_source_files/SRC00342_c42f0ae10b_07_动作标签库_action_label_library.md,,risk_boundary,,copy_full,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0185,SRC00342,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/07_动作标签库_action_label_library.md,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/03_精选资料副本_selected_source_files/SRC00342_c42f0ae10b_07_动作标签库_action_label_library.md,,visual_review_blocker,,copy_full,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0186,SRC06157,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06157_5049f5855a_live_project_bridge_fields_extract.csv,,relationship_desire_problem,,extract_rows,[已脱敏_仅保留高层词族:adult_intimacy_risk; 原文细节未复制; review_gate=professional_review_required],medium_sensitive_relationship; customer_review_if_business_claim
TRACE0187,SRC06157,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06157_5049f5855a_live_project_bridge_fields_extract.csv,,posture_selection_problem,,extract_rows,围绕姿势选择、适配、怎么做的敏感课程文本候选。,high_sensitive_intimate_instruction; compliance_review_required
TRACE0188,SRC06157,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06157_5049f5855a_live_project_bridge_fields_extract.csv,,relationship_communication,,extract_rows,问题、原因、方法边界类文本候选。,customer_review_if_business_claim; compliance_review_if_sensitive
TRACE0189,SRC06157,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06157_5049f5855a_live_project_bridge_fields_extract.csv,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0190,SRC06157,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/live_project_bridge_fields.csv,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06157_5049f5855a_live_project_bridge_fields_extract.csv,,live_interaction_noise_problem,,extract_rows,半句问题、ASR 错别字、时间码碎片或证据不足的文本候选。,low_evidence_extraction_noise; needs_human_review
TRACE0191,SRC06162,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0000_0099_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06162_be3e12283e_lessons_0000_0099_action_alignment_extract.jsonl,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0192,SRC06162,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0000_0099_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06162_be3e12283e_lessons_0000_0099_action_alignment_extract.jsonl,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0193,SRC06162,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0000_0099_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06162_be3e12283e_lessons_0000_0099_action_alignment_extract.jsonl,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0194,SRC06162,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0000_0099_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06162_be3e12283e_lessons_0000_0099_action_alignment_extract.jsonl,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0195,SRC06163,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0100_0199_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06163_4cdb61d48c_lessons_0100_0199_action_alignment_extract.jsonl,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0196,SRC06163,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0100_0199_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06163_4cdb61d48c_lessons_0100_0199_action_alignment_extract.jsonl,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0197,SRC06163,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0100_0199_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06163_4cdb61d48c_lessons_0100_0199_action_alignment_extract.jsonl,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0198,SRC06163,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0100_0199_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06163_4cdb61d48c_lessons_0100_0199_action_alignment_extract.jsonl,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0199,SRC06164,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0200_0299_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06164_8e80954a8b_lessons_0200_0299_action_alignment_extract.jsonl,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0200,SRC06164,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0200_0299_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06164_8e80954a8b_lessons_0200_0299_action_alignment_extract.jsonl,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0201,SRC06164,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0200_0299_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06164_8e80954a8b_lessons_0200_0299_action_alignment_extract.jsonl,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0202,SRC06164,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0200_0299_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06164_8e80954a8b_lessons_0200_0299_action_alignment_extract.jsonl,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0203,SRC06165,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0300_0399_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06165_17c7877ada_lessons_0300_0399_action_alignment_extract.jsonl,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0204,SRC06165,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0300_0399_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06165_17c7877ada_lessons_0300_0399_action_alignment_extract.jsonl,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0205,SRC06165,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0300_0399_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06165_17c7877ada_lessons_0300_0399_action_alignment_extract.jsonl,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0206,SRC06165,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0300_0399_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06165_17c7877ada_lessons_0300_0399_action_alignment_extract.jsonl,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0207,SRC06166,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0400_0499_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06166_1172a2961a_lessons_0400_0499_action_alignment_extract.jsonl,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0208,SRC06166,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0400_0499_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06166_1172a2961a_lessons_0400_0499_action_alignment_extract.jsonl,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0209,SRC06166,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0400_0499_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06166_1172a2961a_lessons_0400_0499_action_alignment_extract.jsonl,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0210,SRC06166,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0400_0499_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06166_1172a2961a_lessons_0400_0499_action_alignment_extract.jsonl,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0211,SRC06167,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0500_0599_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06167_437acd5da1_lessons_0500_0599_action_alignment_extract.jsonl,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0212,SRC06167,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0500_0599_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06167_437acd5da1_lessons_0500_0599_action_alignment_extract.jsonl,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0213,SRC06167,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0500_0599_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06167_437acd5da1_lessons_0500_0599_action_alignment_extract.jsonl,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0214,SRC06167,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0500_0599_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06167_437acd5da1_lessons_0500_0599_action_alignment_extract.jsonl,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0215,SRC06168,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0600_0699_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06168_18253527e6_lessons_0600_0699_action_alignment_extract.jsonl,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0216,SRC06168,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0600_0699_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06168_18253527e6_lessons_0600_0699_action_alignment_extract.jsonl,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0217,SRC06168,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0600_0699_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06168_18253527e6_lessons_0600_0699_action_alignment_extract.jsonl,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0218,SRC06168,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0600_0699_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06168_18253527e6_lessons_0600_0699_action_alignment_extract.jsonl,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0219,SRC06169,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0700_0799_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06169_e71e53e76b_lessons_0700_0799_action_alignment_extract.jsonl,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0220,SRC06169,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0700_0799_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06169_e71e53e76b_lessons_0700_0799_action_alignment_extract.jsonl,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0221,SRC06169,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0700_0799_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06169_e71e53e76b_lessons_0700_0799_action_alignment_extract.jsonl,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0222,SRC06169,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0700_0799_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06169_e71e53e76b_lessons_0700_0799_action_alignment_extract.jsonl,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0223,SRC06170,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0800_0899_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06170_e3f2641ec4_lessons_0800_0899_action_alignment_extract.jsonl,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0224,SRC06170,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0800_0899_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06170_e3f2641ec4_lessons_0800_0899_action_alignment_extract.jsonl,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0225,SRC06170,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0800_0899_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06170_e3f2641ec4_lessons_0800_0899_action_alignment_extract.jsonl,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0226,SRC06170,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0800_0899_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06170_e3f2641ec4_lessons_0800_0899_action_alignment_extract.jsonl,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0227,SRC06171,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0900_0999_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06171_5ba9f687ec_lessons_0900_0999_action_alignment_extract.jsonl,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0228,SRC06171,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0900_0999_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06171_5ba9f687ec_lessons_0900_0999_action_alignment_extract.jsonl,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
TRACE0229,SRC06171,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0900_0999_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06171_5ba9f687ec_lessons_0900_0999_action_alignment_extract.jsonl,,risk_boundary,,extract_rows,警示、禁忌、适用/不适用边界。,professional_review_required; compliance_review_required
TRACE0230,SRC06171,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_0900_0999_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06171_5ba9f687ec_lessons_0900_0999_action_alignment_extract.jsonl,,visual_review_blocker,,extract_rows,OCR/人脸/动作/画面不可确认时的阻断类。,visual_review_required
TRACE0231,SRC06172,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1000_1099_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06172_0528f0d952_lessons_1000_1099_action_alignment_extract.jsonl,,presentation_delivery,,extract_rows,讲解手势、表情、视线、镜头等呈现层动作。,visual_review_required
TRACE0232,SRC06172,神经数字人逐句动作解析工作区_neural_avatar_sentence_action_workspace_20260703_181956/data/sentence_action_shards/lessons_1000_1099_action_alignment.jsonl,项目资料源_selected_source_materials/AI解析精选资料包_selected_ai_analysis_extract_pack/04_大表关键摘录_large_table_extracts/SRC06172_0528f0d952_lessons_1000_1099_action_alignment_extract.jsonl,,courseware_attention,,extract_rows,课件指向、高亮、鼠标或视线关注。,visual_review_required; ocr_review_required
