timeline_id,recording_id,source_file,start_time,end_time,duration_seconds,speech_evidence_status,speech_summary,action_keyword_hits,normalized_action_id,problem_category_id,usable_structure_name,candidate_signal_score,candidate_status,source_evidence
rec_001_t001,rec_001,5月13日直播素材.MP4,00:00:00.000,00:02:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=原因；主题=主题待人工听审；结构倾向=日期/主题不明素材 + 待视觉复核索引；未命中明确动作词族；转写字符数约 17。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=主题待人工听审; keyword_count=0,,,日期/主题不明素材 + 待视觉复核索引,2,reject_or_low_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t011,rec_003,C5825.MP4,00:20:00.000,00:22:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 381。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=2,course_breathing_coordination_reference,breathing_coordination,工具/动作演示 + 发力口令 + 低压跟练收束,8,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t012,rec_003,C5825.MP4,00:22:00.000,00:24:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=痛点；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 399。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习; keyword_count=1,course_breathing_coordination_reference,breathing_coordination,工具/动作演示 + 发力口令 + 低压跟练收束,8,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t013,rec_003,C5825.MP4,00:24:00.000,00:26:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 343。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=2,course_breathing_coordination_reference,breathing_coordination,工具/动作演示 + 发力口令 + 低压跟练收束,9,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t014,rec_003,C5825.MP4,00:26:00.000,00:28:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 271。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=3,course_breathing_coordination_reference,breathing_coordination,工具/动作演示 + 发力口令 + 低压跟练收束,6,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t015,rec_003,C5825.MP4,00:28:00.000,00:30:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=口播定位；主题=问题问答/原因解释 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 187。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=问题问答/原因解释 / 动作/问题关键词命中; keyword_count=1,presenter_step_count_or_page_turn,course_step_explain,多动作组合 + 同一主题推进 + 轻跟练收束,7,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t016,rec_003,C5825.MP4,00:30:00.000,00:32:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 448。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒; keyword_count=2,presenter_emphasis_warning_pause,risk_boundary,误区/错误先抛 + 正确动作对比 + 原因解释,11,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t017,rec_003,C5825.MP4,00:32:00.000,00:34:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 422。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=2,presenter_step_count_or_page_turn,course_step_explain,多动作组合 + 同一主题推进 + 轻跟练收束,8,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t018,rec_003,C5825.MP4,00:34:00.000,00:36:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 误区纠错/风险提醒；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 502。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 误区纠错/风险提醒; keyword_count=2,presenter_emphasis_warning_pause,risk_boundary,误区/错误先抛 + 正确动作对比 + 原因解释,10,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t019,rec_003,C5825.MP4,00:36:00.000,00:38:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 胸部/呼吸练习 / 误区纠错/风险提醒；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 499。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 胸部/呼吸练习 / 误区纠错/风险提醒; keyword_count=2,presenter_emphasis_warning_pause,risk_boundary,误区/错误先抛 + 正确动作对比 + 原因解释,10,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t020,rec_003,C5825.MP4,00:38:00.000,00:40:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 356。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=5,course_pelvic_floor_training_reference,pelvic_floor_training,痛点/人群点名 + 单动作完整循环 + 坚持建议,9,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t021,rec_003,C5825.MP4,00:40:00.000,00:42:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 432。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒; keyword_count=3,presenter_step_count_or_page_turn,course_step_explain,多动作组合 + 同一主题推进 + 轻跟练收束,9,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t022,rec_003,C5825.MP4,00:42:00.000,00:44:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 311。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=3,course_pelvic_floor_training_reference,pelvic_floor_training,痛点/人群点名 + 单动作完整循环 + 坚持建议,9,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t023,rec_003,C5825.MP4,00:44:00.000,00:46:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 323。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=3,course_pelvic_floor_training_reference,pelvic_floor_training,痛点/人群点名 + 单动作完整循环 + 坚持建议,9,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t024,rec_003,C5825.MP4,00:46:00.000,00:48:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 441。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=3,course_pelvic_floor_training_reference,pelvic_floor_training,痛点/人群点名 + 单动作完整循环 + 坚持建议,8,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t025,rec_003,C5825.MP4,00:48:00.000,00:50:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 368。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习; keyword_count=2,presenter_step_count_or_page_turn,course_step_explain,多动作组合 + 同一主题推进 + 轻跟练收束,7,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t026,rec_003,C5825.MP4,00:50:00.000,00:52:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 393。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=3,presenter_emphasis_warning_pause,risk_boundary,误区/错误先抛 + 正确动作对比 + 原因解释,10,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t027,rec_003,C5825.MP4,00:52:00.000,00:54:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 331。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=4,course_pelvic_floor_training_reference,pelvic_floor_training,痛点/人群点名 + 单动作完整循环 + 坚持建议,9,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t028,rec_003,C5825.MP4,00:54:00.000,00:56:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 254。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=4,course_pelvic_floor_training_reference,pelvic_floor_training,痛点/人群点名 + 单动作完整循环 + 坚持建议,8,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t029,rec_003,C5825.MP4,00:56:00.000,00:58:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 445。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒; keyword_count=2,presenter_emphasis_warning_pause,risk_boundary,误区/错误先抛 + 正确动作对比 + 原因解释,11,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t030,rec_003,C5825.MP4,00:58:00.000,01:00:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 391。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒; keyword_count=2,presenter_step_count_or_page_turn,course_step_explain,多动作组合 + 同一主题推进 + 轻跟练收束,8,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t031,rec_003,C5825.MP4,01:00:00.000,01:02:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 392。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒; keyword_count=3,presenter_emphasis_warning_pause,risk_boundary,误区/错误先抛 + 正确动作对比 + 原因解释,10,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t032,rec_003,C5825.MP4,01:02:00.000,01:04:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=问题问答 + 原因解释 + 方法边界；动作词族命中；转写字符数约 385。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=2,presenter_emphasis_warning_pause,risk_boundary,问题问答 + 原因解释 + 方法边界,10,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t033,rec_003,C5825.MP4,01:04:00.000,01:06:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 误区纠错/风险提醒；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 306。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 误区纠错/风险提醒; keyword_count=2,presenter_step_count_or_page_turn,course_step_explain,多动作组合 + 同一主题推进 + 轻跟练收束,9,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t034,rec_003,C5825.MP4,01:06:00.000,01:08:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 372。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=3,course_pelvic_floor_training_reference,pelvic_floor_training,痛点/人群点名 + 单动作完整循环 + 坚持建议,9,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t035,rec_003,C5825.MP4,01:08:00.000,01:10:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 369。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=2,presenter_step_count_or_page_turn,course_step_explain,多动作组合 + 同一主题推进 + 轻跟练收束,9,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t036,rec_003,C5825.MP4,01:10:00.000,01:12:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 452。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=2,course_pelvic_floor_training_reference,pelvic_floor_training,痛点/人群点名 + 单动作完整循环 + 坚持建议,9,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t037,rec_003,C5825.MP4,01:12:00.000,01:14:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 370。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=2,course_pelvic_floor_training_reference,pelvic_floor_training,痛点/人群点名 + 单动作完整循环 + 坚持建议,8,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t038,rec_003,C5825.MP4,01:14:00.000,01:16:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 358。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习; keyword_count=2,presenter_emphasis_warning_pause,risk_boundary,误区/错误先抛 + 正确动作对比 + 原因解释,10,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t039,rec_003,C5825.MP4,01:16:00.000,01:18:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 378。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒; keyword_count=2,presenter_emphasis_warning_pause,risk_boundary,误区/错误先抛 + 正确动作对比 + 原因解释,11,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t040,rec_003,C5825.MP4,01:18:00.000,01:20:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 误区纠错/风险提醒；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 335。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 误区纠错/风险提醒; keyword_count=3,course_pelvic_floor_training_reference,pelvic_floor_training,痛点/人群点名 + 单动作完整循环 + 坚持建议,9,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t041,rec_003,C5825.MP4,01:20:00.000,01:22:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 误区纠错/风险提醒；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 223。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 误区纠错/风险提醒; keyword_count=2,course_pelvic_floor_training_reference,pelvic_floor_training,痛点/人群点名 + 单动作完整循环 + 坚持建议,9,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t042,rec_003,C5825.MP4,01:22:00.000,01:24:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 360。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=2,presenter_emphasis_warning_pause,risk_boundary,误区/错误先抛 + 正确动作对比 + 原因解释,11,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t043,rec_003,C5825.MP4,01:24:00.000,01:26:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 441。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=2,course_pelvic_floor_training_reference,pelvic_floor_training,痛点/人群点名 + 单动作完整循环 + 坚持建议,9,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t044,rec_003,C5825.MP4,01:26:00.000,01:28:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 577。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=5,course_pelvic_floor_training_reference,pelvic_floor_training,痛点/人群点名 + 单动作完整循环 + 坚持建议,8,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t045,rec_003,C5825.MP4,01:28:00.000,01:30:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 421。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒; keyword_count=2,course_breathing_coordination_reference,breathing_coordination,工具/动作演示 + 发力口令 + 低压跟练收束,9,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t046,rec_003,C5825.MP4,01:30:00.000,01:32:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=异议；主题=盆底/产后训练 / 胸部/呼吸练习 / 误区纠错/风险提醒 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 536。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=盆底/产后训练 / 胸部/呼吸练习 / 误区纠错/风险提醒 / 动作/问题关键词命中; keyword_count=2,presenter_step_count_or_page_turn,course_step_explain,多动作组合 + 同一主题推进 + 轻跟练收束,6,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t047,rec_003,C5825.MP4,01:32:00.000,01:34:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=信任；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 情绪/关系表达；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 609。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 情绪/关系表达; keyword_count=1,presenter_step_count_or_page_turn,course_step_explain,多动作组合 + 同一主题推进 + 轻跟练收束,6,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
rec_003_t048,rec_003,C5825.MP4,01:34:00.000,01:36:00.000,120,machine_transcript_pending_manual_review,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 604。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,high_level_tags=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释; keyword_count=4,course_pelvic_floor_training_reference,pelvic_floor_training,痛点/人群点名 + 单动作完整循环 + 坚持建议,8,candidate_signal,local_faster_whisper_full_recording_transcript; action_kb_text_keyword_rules; visual_pending_review
