pair_group_id,recording_id,talk_segment_id,talk_start_time,talk_end_time,talk_function,talk_summary,action_segment_id,action_start_time,action_end_time,normalized_action_id,action_function,target_problem,pair_relation,gap_seconds,why_pair,editor_sequence_advice,stage1_priority,review_status
pair_0123,rec_003,live_cand_0123,00:38:00.000,00:40:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 356。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0123,00:38:00.000,00:40:00.000,course_pelvic_floor_training_reference,演示,pelvic_floor_training,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0124,rec_003,live_cand_0124,00:40:00.000,00:42:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 432。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0124,00:40:00.000,00:42:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0125,rec_003,live_cand_0125,00:42:00.000,00:44:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 311。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0125,00:42:00.000,00:44:00.000,course_pelvic_floor_training_reference,演示,pelvic_floor_training,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0126,rec_003,live_cand_0126,00:44:00.000,00:46:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 323。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0126,00:44:00.000,00:46:00.000,course_pelvic_floor_training_reference,演示,pelvic_floor_training,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0127,rec_003,live_cand_0127,00:46:00.000,00:48:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 441。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0127,00:46:00.000,00:48:00.000,course_pelvic_floor_training_reference,演示,pelvic_floor_training,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0128,rec_003,live_cand_0128,00:48:00.000,00:50:00.000,异议,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 368。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0128,00:48:00.000,00:50:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0129,rec_003,live_cand_0129,00:50:00.000,00:52:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 393。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0129,00:50:00.000,00:52:00.000,presenter_emphasis_warning_pause,证据,risk_boundary,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0130,rec_003,live_cand_0130,00:52:00.000,00:54:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 331。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0130,00:52:00.000,00:54:00.000,course_pelvic_floor_training_reference,证据,pelvic_floor_training,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0131,rec_003,live_cand_0131,00:54:00.000,00:56:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 254。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0131,00:54:00.000,00:56:00.000,course_pelvic_floor_training_reference,演示,pelvic_floor_training,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0132,rec_003,live_cand_0132,00:56:00.000,00:58:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 445。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0132,00:56:00.000,00:58:00.000,presenter_emphasis_warning_pause,证据,risk_boundary,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0133,rec_003,live_cand_0133,00:58:00.000,01:00:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 391。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0133,00:58:00.000,01:00:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0134,rec_003,live_cand_0134,01:00:00.000,01:02:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 392。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0134,01:00:00.000,01:02:00.000,presenter_emphasis_warning_pause,纠错,risk_boundary,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0135,rec_003,live_cand_0135,01:02:00.000,01:04:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=问题问答 + 原因解释 + 方法边界；动作词族命中；转写字符数约 385。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0135,01:02:00.000,01:04:00.000,presenter_emphasis_warning_pause,演示,risk_boundary,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0136,rec_003,live_cand_0136,01:04:00.000,01:06:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 误区纠错/风险提醒；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 306。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0136,01:04:00.000,01:06:00.000,presenter_step_count_or_page_turn,纠错,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0137,rec_003,live_cand_0137,01:06:00.000,01:08:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 372。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0137,01:06:00.000,01:08:00.000,course_pelvic_floor_training_reference,演示,pelvic_floor_training,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0138,rec_003,live_cand_0138,01:08:00.000,01:10:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 369。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0138,01:08:00.000,01:10:00.000,presenter_step_count_or_page_turn,演示,course_step_explain,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0139,rec_003,live_cand_0139,01:10:00.000,01:12:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 452。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0139,01:10:00.000,01:12:00.000,course_pelvic_floor_training_reference,证据,pelvic_floor_training,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0140,rec_003,live_cand_0140,01:12:00.000,01:14:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 370。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0140,01:12:00.000,01:14:00.000,course_pelvic_floor_training_reference,证据,pelvic_floor_training,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0141,rec_003,live_cand_0141,01:14:00.000,01:16:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 358。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0141,01:14:00.000,01:16:00.000,presenter_emphasis_warning_pause,工具展示,risk_boundary,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0142,rec_003,live_cand_0142,01:16:00.000,01:18:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 378。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0142,01:16:00.000,01:18:00.000,presenter_emphasis_warning_pause,证据,risk_boundary,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0143,rec_003,live_cand_0143,01:18:00.000,01:20:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 误区纠错/风险提醒；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 335。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0143,01:18:00.000,01:20:00.000,course_pelvic_floor_training_reference,证据,pelvic_floor_training,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0144,rec_003,live_cand_0144,01:20:00.000,01:22:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 误区纠错/风险提醒；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 223。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0144,01:20:00.000,01:22:00.000,course_pelvic_floor_training_reference,演示,pelvic_floor_training,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0145,rec_003,live_cand_0145,01:22:00.000,01:24:00.000,风险,机器转写高层摘要：口播功能=风险；主题=工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 360。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0145,01:22:00.000,01:24:00.000,presenter_emphasis_warning_pause,工具展示,risk_boundary,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0146,rec_003,live_cand_0146,01:24:00.000,01:26:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 441。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0146,01:24:00.000,01:26:00.000,course_pelvic_floor_training_reference,证据,pelvic_floor_training,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0147,rec_003,live_cand_0147,01:26:00.000,01:28:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 577。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0147,01:26:00.000,01:28:00.000,course_pelvic_floor_training_reference,证据,pelvic_floor_training,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0148,rec_003,live_cand_0148,01:28:00.000,01:30:00.000,方法,机器转写高层摘要：口播功能=方法；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=工具/动作演示 + 发力口令 + 低压跟练收束；动作词族命中；转写字符数约 421。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0148,01:28:00.000,01:30:00.000,course_breathing_coordination_reference,纠错,breathing_coordination,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
pair_0149,rec_003,live_cand_0149,01:30:00.000,01:32:00.000,异议,机器转写高层摘要：口播功能=异议；主题=盆底/产后训练 / 胸部/呼吸练习 / 误区纠错/风险提醒 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 536。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0149,01:30:00.000,01:32:00.000,presenter_step_count_or_page_turn,纠错,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0150,rec_003,live_cand_0150,01:32:00.000,01:34:00.000,信任,机器转写高层摘要：口播功能=信任；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 情绪/关系表达；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 609。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0150,01:32:00.000,01:34:00.000,presenter_step_count_or_page_turn,纠错,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0151,rec_003,live_cand_0151,01:34:00.000,01:36:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=痛点/人群点名 + 单动作完整循环 + 坚持建议；动作词族命中；转写字符数约 604。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0151,01:34:00.000,01:36:00.000,course_pelvic_floor_training_reference,证据,pelvic_floor_training,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0152,rec_003,live_cand_0152,01:36:00.000,01:38:00.000,促单,机器转写高层摘要：口播功能=促单；主题=动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 549。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0152,01:36:00.000,01:38:00.000,presenter_step_count_or_page_turn,纠错,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,C,pending_manual_audio_visual_review
pair_0153,rec_003,live_cand_0153,01:38:00.000,01:40:00.000,异议,机器转写高层摘要：口播功能=异议；主题=问题问答/原因解释 / 课程/商品/业务信息 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 629。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0153,01:38:00.000,01:40:00.000,presenter_step_count_or_page_turn,演示,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,C,pending_manual_audio_visual_review
pair_0154,rec_003,live_cand_0154,01:40:00.000,01:42:00.000,异议,机器转写高层摘要：口播功能=异议；主题=问题问答/原因解释 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 596。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0154,01:40:00.000,01:42:00.000,presenter_step_count_or_page_turn,演示,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0155,rec_003,live_cand_0155,01:42:00.000,01:44:00.000,异议,机器转写高层摘要：口播功能=异议；主题=动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 612。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0155,01:42:00.000,01:44:00.000,presenter_step_count_or_page_turn,证据,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0156,rec_003,live_cand_0156,01:44:00.000,01:46:00.000,异议,机器转写高层摘要：口播功能=异议；主题=问题问答/原因解释 / 情绪/关系表达 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 603。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0156,01:44:00.000,01:46:00.000,presenter_step_count_or_page_turn,演示,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0157,rec_003,live_cand_0157,01:46:00.000,01:48:00.000,促单,机器转写高层摘要：口播功能=促单；主题=问题问答/原因解释 / 课程/商品/业务信息 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 622。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0157,01:46:00.000,01:48:00.000,presenter_step_count_or_page_turn,跟练,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,C,pending_manual_audio_visual_review
pair_0158,rec_003,live_cand_0158,01:48:00.000,01:49:30.720,方法,机器转写高层摘要：口播功能=方法；主题=问题问答/原因解释 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 400。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0158,01:48:00.000,01:49:30.720,presenter_step_count_or_page_turn,演示,course_step_explain,intercut_needed,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0159,rec_004,live_cand_0159,00:04:00.000,00:06:00.000,异议,机器转写高层摘要：口播功能=异议；主题=胸部/呼吸练习 / 情绪/关系表达 / 动作/问题关键词命中；结构倾向=多动作组合 + 同一主题推进 + 轻跟练收束；动作词族命中；转写字符数约 454。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0159,00:04:00.000,00:06:00.000,presenter_step_count_or_page_turn,演示,course_step_explain,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0160,rec_004,live_cand_0160,00:06:00.000,00:08:00.000,异议,机器转写高层摘要：口播功能=异议；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 情绪/关系表达；结构倾向=问题问答 + 原因解释 + 方法边界；动作词族命中；转写字符数约 548。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0160,00:06:00.000,00:08:00.000,course_relationship_problem_reference,演示,relationship_communication,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0161,rec_004,live_cand_0161,00:08:00.000,00:10:00.000,异议,机器转写高层摘要：口播功能=异议；主题=胸部/呼吸练习 / 问题问答/原因解释 / 课程/商品/业务信息 / 情绪/关系表达；结构倾向=问题问答 + 原因解释 + 方法边界；动作词族命中；转写字符数约 591。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0161,00:08:00.000,00:10:00.000,course_relationship_problem_reference,证据,relationship_communication,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,B,pending_manual_audio_visual_review
pair_0162,rec_004,live_cand_0162,00:10:00.000,00:12:00.000,风险,机器转写高层摘要：口播功能=风险；主题=动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒；结构倾向=误区/错误先抛 + 正确动作对比 + 原因解释；动作词族命中；转写字符数约 595。原文留在本地忽略 ASR 缓存，提交表不展开敏感细节。,live_cand_0162,00:10:00.000,00:12:00.000,presenter_emphasis_warning_pause,纠错,risk_boundary,talk_before_action,0,同一 120 秒窗口内同时命中口播功能和动作/道具/发力词族；需原片确认画面是否同步。,先听口播确定主问题，再截同窗口动作；若动作在后半段，按口播在前动作在后剪。,A,pending_manual_audio_visual_review
