export_id,candidate_id,pair_group_id,recording_id,usable_structure_name,structure_folder,candidate_folder,source_file,start_time,end_time,duration_seconds,full_context_path,full_context_relpath,full_context_exists,full_context_probe_status,full_context_duration_seconds,width,height,video_codec,audio_codec,export_method,front_clip_path,action_clip_path,front_back_split_status,clip_value_type,recommended_editor_action,manual_review_items,status
A075,live_cand_0148,pair_0148,rec_003,工具/动作演示 + 发力口令 + 低压跟练收束,04_工具动作演示_发力口令低压跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A075_live_cand_0148_pair_0148_rec_003,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5825.MP4,01:28:00.000,01:30:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A075_live_cand_0148_pair_0148_rec_003/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A075_live_cand_0148_pair_0148_rec_003/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,方法,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A076,live_cand_0162,pair_0162,rec_004,误区/错误先抛 + 正确动作对比 + 原因解释,01_误区错误纠正_错误动作正确动作原因解释,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/01_误区错误纠正_错误动作正确动作原因解释/A076_live_cand_0162_pair_0162_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,00:10:00.000,00:12:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/01_误区错误纠正_错误动作正确动作原因解释/A076_live_cand_0162_pair_0162_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/01_误区错误纠正_错误动作正确动作原因解释/A076_live_cand_0162_pair_0162_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,风险,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A077,live_cand_0164,pair_0164,rec_004,问题问答 + 原因解释 + 方法边界,02_问题问答_原因解释方法边界,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/02_问题问答_原因解释方法边界/A077_live_cand_0164_pair_0164_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,00:14:00.000,00:16:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/02_问题问答_原因解释方法边界/A077_live_cand_0164_pair_0164_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/02_问题问答_原因解释方法边界/A077_live_cand_0164_pair_0164_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,方法,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A078,live_cand_0169,pair_0169,rec_004,工具/动作演示 + 发力口令 + 低压跟练收束,04_工具动作演示_发力口令低压跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A078_live_cand_0169_pair_0169_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,00:24:00.000,00:26:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A078_live_cand_0169_pair_0169_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A078_live_cand_0169_pair_0169_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,方法,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A079,live_cand_0170,pair_0170,rec_004,工具/动作演示 + 发力口令 + 低压跟练收束,04_工具动作演示_发力口令低压跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A079_live_cand_0170_pair_0170_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,00:26:00.000,00:28:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A079_live_cand_0170_pair_0170_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A079_live_cand_0170_pair_0170_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,方法,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A080,live_cand_0171,pair_0171,rec_004,多动作组合 + 同一主题推进 + 轻跟练收束,05_多动作组合_同一主题推进轻跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A080_live_cand_0171_pair_0171_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,00:28:00.000,00:30:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A080_live_cand_0171_pair_0171_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A080_live_cand_0171_pair_0171_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,风险,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A081,live_cand_0172,pair_0172,rec_004,工具/动作演示 + 发力口令 + 低压跟练收束,04_工具动作演示_发力口令低压跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A081_live_cand_0172_pair_0172_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,00:30:00.000,00:32:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A081_live_cand_0172_pair_0172_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A081_live_cand_0172_pair_0172_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,风险,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A082,live_cand_0173,pair_0173,rec_004,多动作组合 + 同一主题推进 + 轻跟练收束,05_多动作组合_同一主题推进轻跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A082_live_cand_0173_pair_0173_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,00:32:00.000,00:34:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A082_live_cand_0173_pair_0173_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A082_live_cand_0173_pair_0173_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,方法,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A083,live_cand_0174,pair_0174,rec_004,工具/动作演示 + 发力口令 + 低压跟练收束,04_工具动作演示_发力口令低压跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A083_live_cand_0174_pair_0174_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,00:34:00.000,00:36:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A083_live_cand_0174_pair_0174_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A083_live_cand_0174_pair_0174_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,风险,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A084,live_cand_0175,pair_0175,rec_004,多动作组合 + 同一主题推进 + 轻跟练收束,05_多动作组合_同一主题推进轻跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A084_live_cand_0175_pair_0175_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,00:36:00.000,00:38:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A084_live_cand_0175_pair_0175_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A084_live_cand_0175_pair_0175_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,方法,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A085,live_cand_0176,pair_0176,rec_004,痛点/人群点名 + 单动作完整循环 + 坚持建议,03_痛点人群点名_单动作完整循环坚持建议,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/03_痛点人群点名_单动作完整循环坚持建议/A085_live_cand_0176_pair_0176_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,00:38:00.000,00:40:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/03_痛点人群点名_单动作完整循环坚持建议/A085_live_cand_0176_pair_0176_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/03_痛点人群点名_单动作完整循环坚持建议/A085_live_cand_0176_pair_0176_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,风险,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A086,live_cand_0177,pair_0177,rec_004,多动作组合 + 同一主题推进 + 轻跟练收束,05_多动作组合_同一主题推进轻跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A086_live_cand_0177_pair_0177_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,00:40:00.000,00:42:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A086_live_cand_0177_pair_0177_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A086_live_cand_0177_pair_0177_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,方法,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A087,live_cand_0180,pair_0180,rec_004,多动作组合 + 同一主题推进 + 轻跟练收束,05_多动作组合_同一主题推进轻跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A087_live_cand_0180_pair_0180_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,00:46:00.000,00:48:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A087_live_cand_0180_pair_0180_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A087_live_cand_0180_pair_0180_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,方法,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A088,live_cand_0181,pair_0181,rec_004,工具/动作演示 + 发力口令 + 低压跟练收束,04_工具动作演示_发力口令低压跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A088_live_cand_0181_pair_0181_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,00:48:00.000,00:50:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A088_live_cand_0181_pair_0181_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A088_live_cand_0181_pair_0181_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,方法,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A089,live_cand_0182,pair_0182,rec_004,工具/动作演示 + 发力口令 + 低压跟练收束,04_工具动作演示_发力口令低压跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A089_live_cand_0182_pair_0182_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,00:50:00.000,00:52:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A089_live_cand_0182_pair_0182_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A089_live_cand_0182_pair_0182_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,方法,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A090,live_cand_0183,pair_0183,rec_004,多动作组合 + 同一主题推进 + 轻跟练收束,05_多动作组合_同一主题推进轻跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A090_live_cand_0183_pair_0183_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,00:52:00.000,00:54:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A090_live_cand_0183_pair_0183_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A090_live_cand_0183_pair_0183_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,痛点,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A091,live_cand_0184,pair_0184,rec_004,工具/动作演示 + 发力口令 + 低压跟练收束,04_工具动作演示_发力口令低压跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A091_live_cand_0184_pair_0184_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,00:56:00.000,00:58:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A091_live_cand_0184_pair_0184_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A091_live_cand_0184_pair_0184_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,方法,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A092,live_cand_0185,pair_0185,rec_004,多动作组合 + 同一主题推进 + 轻跟练收束,05_多动作组合_同一主题推进轻跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A092_live_cand_0185_pair_0185_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,00:58:00.000,01:00:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A092_live_cand_0185_pair_0185_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A092_live_cand_0185_pair_0185_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,方法,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A093,live_cand_0186,pair_0186,rec_004,多动作组合 + 同一主题推进 + 轻跟练收束,05_多动作组合_同一主题推进轻跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A093_live_cand_0186_pair_0186_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,01:00:00.000,01:02:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A093_live_cand_0186_pair_0186_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A093_live_cand_0186_pair_0186_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,风险,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A094,live_cand_0188,pair_0188,rec_004,误区/错误先抛 + 正确动作对比 + 原因解释,01_误区错误纠正_错误动作正确动作原因解释,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/01_误区错误纠正_错误动作正确动作原因解释/A094_live_cand_0188_pair_0188_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,01:04:00.000,01:06:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/01_误区错误纠正_错误动作正确动作原因解释/A094_live_cand_0188_pair_0188_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/01_误区错误纠正_错误动作正确动作原因解释/A094_live_cand_0188_pair_0188_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,风险,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A095,live_cand_0189,pair_0189,rec_004,多动作组合 + 同一主题推进 + 轻跟练收束,05_多动作组合_同一主题推进轻跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A095_live_cand_0189_pair_0189_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,01:06:00.000,01:08:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A095_live_cand_0189_pair_0189_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A095_live_cand_0189_pair_0189_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,风险,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A096,live_cand_0190,pair_0190,rec_004,多动作组合 + 同一主题推进 + 轻跟练收束,05_多动作组合_同一主题推进轻跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A096_live_cand_0190_pair_0190_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,01:08:00.000,01:10:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A096_live_cand_0190_pair_0190_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A096_live_cand_0190_pair_0190_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,方法,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A097,live_cand_0191,pair_0191,rec_004,多动作组合 + 同一主题推进 + 轻跟练收束,05_多动作组合_同一主题推进轻跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A097_live_cand_0191_pair_0191_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,01:10:00.000,01:12:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A097_live_cand_0191_pair_0191_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A097_live_cand_0191_pair_0191_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,方法,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A098,live_cand_0192,pair_0192,rec_004,误区/错误先抛 + 正确动作对比 + 原因解释,01_误区错误纠正_错误动作正确动作原因解释,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/01_误区错误纠正_错误动作正确动作原因解释/A098_live_cand_0192_pair_0192_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,01:12:00.000,01:14:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/01_误区错误纠正_错误动作正确动作原因解释/A098_live_cand_0192_pair_0192_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/01_误区错误纠正_错误动作正确动作原因解释/A098_live_cand_0192_pair_0192_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,风险,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
A099,live_cand_0193,pair_0193,rec_004,多动作组合 + 同一主题推进 + 轻跟练收束,05_多动作组合_同一主题推进轻跟练收束,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A099_live_cand_0193_pair_0193_rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,01:14:00.000,01:16:00.000,120,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A099_live_cand_0193_pair_0193_rec_004/03_完整上下文_full_context.mp4,outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A099_live_cand_0193_pair_0193_rec_004/03_完整上下文_full_context.mp4,true,success,120.020,1920,1080,h264,pcm_s16be,stream_copy,,,not_available_from_pair_table_same_time_range,方法,优先给剪辑师听审和看原片；保留同题口播与动作窗口，先做人工精修候选。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,exported_pending_manual_review
