review_id,candidate_id,pair_group_id,recording_id,source_file,usable_structure_name,original_stage1_priority,talk_start_time,talk_end_time,action_start_time,action_end_time,talk_claimed_action_or_problem,talk_claimed_function,action_observed_or_labeled,action_evidence_status,same_action_check,same_problem_check,same_function_check,sequence_logic_check,topic_break_check,logic_review_result,logic_fail_reason,downgraded_stage,next_action,manual_review_items,notes
P0R001,live_cand_0004,pair_0004,rec_001,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/5月13日直播素材.MP4,误区/错误先抛 + 正确动作对比 + 原因解释,A,00:10:00.000,00:12:00.000,00:10:00.000,00:12:00.000,动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒,风险,text_labeled_action=presenter_emphasis_warning_pause; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=58; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=text_keyword_rule; keyword_count=5; previous_status=screening_candidate_pending_manual_review_score_9
P0R067,live_cand_0138,pair_0138,rec_003,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5825.MP4,多动作组合 + 同一主题推进 + 轻跟练收束,A,01:08:00.000,01:10:00.000,01:08:00.000,01:10:00.000,动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释,方法,text_labeled_action=presenter_step_count_or_page_turn; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=45; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=2; previous_status=screening_candidate_pending_manual_review_score_9
P0R068,live_cand_0139,pair_0139,rec_003,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5825.MP4,痛点/人群点名 + 单动作完整循环 + 坚持建议,A,01:10:00.000,01:12:00.000,01:10:00.000,01:12:00.000,动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释,方法,text_labeled_action=course_pelvic_floor_training_reference; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=54; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=2; previous_status=screening_candidate_pending_manual_review_score_9
P0R069,live_cand_0141,pair_0141,rec_003,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5825.MP4,误区/错误先抛 + 正确动作对比 + 原因解释,A,01:14:00.000,01:16:00.000,01:14:00.000,01:16:00.000,动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习,风险,text_labeled_action=presenter_emphasis_warning_pause; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=47; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=text_keyword_rule; keyword_count=3; previous_status=screening_candidate_pending_manual_review_score_10
P0R070,live_cand_0142,pair_0142,rec_003,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5825.MP4,误区/错误先抛 + 正确动作对比 + 原因解释,A,01:16:00.000,01:18:00.000,01:16:00.000,01:18:00.000,动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒,风险,text_labeled_action=presenter_emphasis_warning_pause; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=37; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=text_keyword_rule; keyword_count=3; previous_status=screening_candidate_pending_manual_review_score_11
P0R071,live_cand_0143,pair_0143,rec_003,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5825.MP4,痛点/人群点名 + 单动作完整循环 + 坚持建议,A,01:18:00.000,01:20:00.000,01:18:00.000,01:20:00.000,动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 误区纠错/风险提醒,风险,text_labeled_action=course_pelvic_floor_training_reference; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=31; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=3; previous_status=screening_candidate_pending_manual_review_score_9
P0R072,live_cand_0144,pair_0144,rec_003,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5825.MP4,痛点/人群点名 + 单动作完整循环 + 坚持建议,A,01:20:00.000,01:22:00.000,01:20:00.000,01:22:00.000,动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 误区纠错/风险提醒,风险,text_labeled_action=course_pelvic_floor_training_reference; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=23; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=2; previous_status=screening_candidate_pending_manual_review_score_9
P0R073,live_cand_0145,pair_0145,rec_003,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5825.MP4,误区/错误先抛 + 正确动作对比 + 原因解释,A,01:22:00.000,01:24:00.000,01:22:00.000,01:24:00.000,工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释,风险,text_labeled_action=presenter_emphasis_warning_pause; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=43; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=text_keyword_rule; keyword_count=3; previous_status=screening_candidate_pending_manual_review_score_11
P0R074,live_cand_0146,pair_0146,rec_003,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5825.MP4,痛点/人群点名 + 单动作完整循环 + 坚持建议,A,01:24:00.000,01:26:00.000,01:24:00.000,01:26:00.000,动作口令/跟练 / 盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释,方法,text_labeled_action=course_pelvic_floor_training_reference; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=48; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=2; previous_status=screening_candidate_pending_manual_review_score_9
P0R075,live_cand_0148,pair_0148,rec_003,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5825.MP4,工具/动作演示 + 发力口令 + 低压跟练收束,A,01:28:00.000,01:30:00.000,01:28:00.000,01:30:00.000,动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒,方法,text_labeled_action=course_breathing_coordination_reference; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=48; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=2; previous_status=screening_candidate_pending_manual_review_score_9
P0R076,live_cand_0162,pair_0162,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,误区/错误先抛 + 正确动作对比 + 原因解释,A,00:10:00.000,00:12:00.000,00:10:00.000,00:12:00.000,动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒,风险,text_labeled_action=presenter_emphasis_warning_pause; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=58; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=text_keyword_rule; keyword_count=5; previous_status=screening_candidate_pending_manual_review_score_9
P0R077,live_cand_0164,pair_0164,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,问题问答 + 原因解释 + 方法边界,A,00:14:00.000,00:16:00.000,00:14:00.000,00:16:00.000,胸部/呼吸练习 / 问题问答/原因解释 / 情绪/关系表达 / 动作/问题关键词命中,方法,text_labeled_action=course_relationship_problem_reference; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=59; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=text_keyword_rule; keyword_count=7; previous_status=screening_candidate_pending_manual_review_score_11
P0R078,live_cand_0169,pair_0169,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,工具/动作演示 + 发力口令 + 低压跟练收束,A,00:24:00.000,00:26:00.000,00:24:00.000,00:26:00.000,动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习,方法,text_labeled_action=course_breathing_coordination_reference; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=47; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=2; previous_status=screening_candidate_pending_manual_review_score_9
P0R079,live_cand_0170,pair_0170,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,工具/动作演示 + 发力口令 + 低压跟练收束,A,00:26:00.000,00:28:00.000,00:26:00.000,00:28:00.000,动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习,方法,text_labeled_action=course_breathing_coordination_reference; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=17; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=2; previous_status=screening_candidate_pending_manual_review_score_9
P0R080,live_cand_0171,pair_0171,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,多动作组合 + 同一主题推进 + 轻跟练收束,A,00:28:00.000,00:30:00.000,00:28:00.000,00:30:00.000,动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习,风险,text_labeled_action=presenter_step_count_or_page_turn; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=52; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=3; previous_status=screening_candidate_pending_manual_review_score_9
P0R081,live_cand_0172,pair_0172,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,工具/动作演示 + 发力口令 + 低压跟练收束,A,00:30:00.000,00:32:00.000,00:30:00.000,00:32:00.000,动作口令/跟练 / 工具/道具演示 / 盆底/产后训练 / 胸部/呼吸练习,风险,text_labeled_action=course_breathing_coordination_reference; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=34; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=4; previous_status=screening_candidate_pending_manual_review_score_9
P0R082,live_cand_0173,pair_0173,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,多动作组合 + 同一主题推进 + 轻跟练收束,A,00:32:00.000,00:34:00.000,00:32:00.000,00:34:00.000,动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释,方法,text_labeled_action=presenter_step_count_or_page_turn; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=46; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=2; previous_status=screening_candidate_pending_manual_review_score_9
P0R083,live_cand_0174,pair_0174,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,工具/动作演示 + 发力口令 + 低压跟练收束,A,00:34:00.000,00:36:00.000,00:34:00.000,00:36:00.000,动作口令/跟练 / 胸部/呼吸练习 / 误区纠错/风险提醒,风险,text_labeled_action=course_breathing_coordination_reference; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=30; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=2; previous_status=screening_candidate_pending_manual_review_score_9
P0R084,live_cand_0175,pair_0175,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,多动作组合 + 同一主题推进 + 轻跟练收束,A,00:36:00.000,00:38:00.000,00:36:00.000,00:38:00.000,胸部/呼吸练习 / 动作/问题关键词命中,方法,text_labeled_action=presenter_step_count_or_page_turn; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=25; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=1; previous_status=screening_candidate_pending_manual_review_score_9
P0R085,live_cand_0176,pair_0176,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,痛点/人群点名 + 单动作完整循环 + 坚持建议,A,00:38:00.000,00:40:00.000,00:38:00.000,00:40:00.000,动作口令/跟练 / 工具/道具演示 / 胸部/呼吸练习 / 误区纠错/风险提醒,风险,text_labeled_action=course_pelvic_floor_training_reference; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=56; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=3; previous_status=screening_candidate_pending_manual_review_score_9
P0R086,live_cand_0177,pair_0177,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,多动作组合 + 同一主题推进 + 轻跟练收束,A,00:40:00.000,00:42:00.000,00:40:00.000,00:42:00.000,动作口令/跟练 / 工具/道具演示 / 胸部/呼吸练习 / 问题问答/原因解释,方法,text_labeled_action=presenter_step_count_or_page_turn; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=42; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=1; previous_status=screening_candidate_pending_manual_review_score_9
P0R087,live_cand_0180,pair_0180,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,多动作组合 + 同一主题推进 + 轻跟练收束,A,00:46:00.000,00:48:00.000,00:46:00.000,00:48:00.000,盆底/产后训练 / 胸部/呼吸练习 / 问题问答/原因解释 / 误区纠错/风险提醒,方法,text_labeled_action=presenter_step_count_or_page_turn; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=49; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=2; previous_status=screening_candidate_pending_manual_review_score_9
P0R088,live_cand_0181,pair_0181,rec_004,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5829.MP4,工具/动作演示 + 发力口令 + 低压跟练收束,A,00:48:00.000,00:50:00.000,00:48:00.000,00:50:00.000,动作口令/跟练 / 胸部/呼吸练习 / 问题问答/原因解释 / 情绪/关系表达,方法,text_labeled_action=course_breathing_coordination_reference; visual_observation=not_confirmed,text_keyword_only_pending_visual_review,blocked_no_visual_evidence,partially_related_from_text_summary_only,partially_related_from_pair_table_only,blocked_same_window_or_split_unavailable_not_enough,not_determined_without_manual_audio_visual_review,blocked_need_visual_review,缺视觉动作证据：上一轮只记录 ASR/关键词/同窗口线索，action_complete_cycle 和 visual_obstruction_risk 仍为 pending_visual_review，不能证明口播动作同一。,not_A_usable_logic_blocked,先进入人工看原片/视觉模型复核池；确认画面具体动作后再重建配对和剪辑任务包。,ASR 校字；原片听审；动作完整循环；画面遮挡；健康/业务/适用人群；敏感表达公开尺度。,asr_overlap_segments=34; local_full_context_exists=true; pair_split_status=not_available_from_pair_table_same_time_range; source_reason=action_kb_recommended_structure; keyword_count=4; previous_status=screening_candidate_pending_manual_review_score_9
