sample_id,source_scope,relative_path,file_name,top_level_group,excluded_by_user_rule,hidden_resource_fork_skipped,parse_basis,matched_existing_video_id,matched_existing_analysis_status,duration_seconds,width,height,fps,audio_present,file_size_mb,metadata_probe_status,title_hook_type,viewer_problem_tags,core_asset_type,inferred_content_archetype,inferred_route_decision,selection_reason_tags,needs_audio_or_multimodal_review,boundary_status
ai_needed_137,AI需要的成片_non_finished,已发/重复发/复制素材库已发/产后三个动作告别妈妈臀（复制.mp4,产后三个动作告别妈妈臀（复制.mp4,已发,no,no,title_metadata_only_pending_multimodal_review,,,10.936,1080,1920,30.000,yes,10.338,metadata_only_probe_passed,promise_action_hook,hip_glute_shape；postpartum_or_age_group,visible_action_or_prop_demo,single_action_tts_teaching,action_repackaging_reference_candidate,action_demo_clearly_visible；hip_glute_shape；postpartum_or_age_group；result_promise_front_loaded；single_method_easy_to_repackage,yes,positive_reference_not_publish_validation
ai_needed_138,AI需要的成片_non_finished,已发/重复发/复制素材库已发/只需一个瑜伽小球告别跑跳（复制.mp4,只需一个瑜伽小球告别跑跳（复制.mp4,已发,no,no,title_metadata_only_pending_multimodal_review,,,20.433,1080,1920,30.000,yes,24.484,metadata_only_probe_passed,promise_action_hook,leakage_embarrassment,visible_action_or_prop_demo,single_action_tts_teaching,action_repackaging_reference_candidate,action_demo_clearly_visible；leakage_embarrassment；result_promise_front_loaded；single_method_easy_to_repackage,yes,positive_reference_not_publish_validation
ai_needed_139,AI需要的成片_non_finished,已发/重复发/复制素材库已发/只需一个瑜伽小球让你告别妈妈臀（复制.mp4,只需一个瑜伽小球让你告别妈妈臀（复制.mp4,已发,no,no,title_metadata_only_pending_multimodal_review,,,12.237,1080,1920,30.000,yes,13.693,metadata_only_probe_passed,promise_action_hook,hip_glute_shape；postpartum_or_age_group,visible_action_or_prop_demo,single_action_tts_teaching,action_repackaging_reference_candidate,action_demo_clearly_visible；hip_glute_shape；postpartum_or_age_group；result_promise_front_loaded；single_method_easy_to_repackage,yes,positive_reference_not_publish_validation
ai_needed_140,AI需要的成片_non_finished,已发/重复发/复制素材库已发/只需一个瑜伽球告别盆盆松（复制.mp4,只需一个瑜伽球告别盆盆松（复制.mp4,已发,no,no,title_metadata_only_pending_multimodal_review,,,9.404,1080,1920,30.000,yes,10.849,metadata_only_probe_passed,promise_action_hook,pelvic_floor,visible_action_or_prop_demo,single_action_tts_teaching,action_repackaging_reference_candidate,action_demo_clearly_visible；pelvic_floor；result_promise_front_loaded；single_method_easy_to_repackage,yes,positive_reference_not_publish_validation
ai_needed_141,AI需要的成片_non_finished,已发/重复发/复制素材库已发/只需一个瑜伽球练出紧致的盆底肌（复制.mp4,只需一个瑜伽球练出紧致的盆底肌（复制.mp4,已发,no,no,title_metadata_only_pending_multimodal_review,,,13.189,1080,1920,30.000,yes,15.375,metadata_only_probe_passed,promise_action_hook,pelvic_floor,visible_action_or_prop_demo,single_action_tts_teaching,action_repackaging_reference_candidate,action_demo_clearly_visible；pelvic_floor；result_promise_front_loaded；single_method_easy_to_repackage,yes,positive_reference_not_publish_validation
ai_needed_142,AI需要的成片_non_finished,已发/重复发/复制素材库已发/只需一个瑜伽球臀翘了小肚子不见了（复制.mp4,只需一个瑜伽球臀翘了小肚子不见了（复制.mp4,已发,no,no,title_metadata_only_pending_multimodal_review,,,9.752,1080,1920,30.000,yes,10.023,metadata_only_probe_passed,promise_action_hook,belly_core_pressure；hip_glute_shape,visible_action_or_prop_demo,single_action_tts_teaching,action_repackaging_reference_candidate,action_demo_clearly_visible；belly_core_pressure；hip_glute_shape；result_promise_front_loaded；single_method_easy_to_repackage,yes,positive_reference_not_publish_validation
ai_needed_143,AI需要的成片_non_finished,已发/钻石式臀桥告别产后妈妈臀.mp4,钻石式臀桥告别产后妈妈臀.mp4,已发,no,no,title_metadata_only_pending_multimodal_review,,,57.074,1080,1920,30.000,yes,68.827,metadata_only_probe_passed,promise_action_hook,hip_glute_shape；postpartum_or_age_group,visible_action_or_prop_demo,single_action_tts_teaching,action_repackaging_reference_candidate,action_demo_clearly_visible；hip_glute_shape；postpartum_or_age_group；result_promise_front_loaded；single_method_easy_to_repackage,yes,positive_reference_not_publish_validation
ai_needed_144,AI需要的成片_non_finished,已发/青蛙趴变式改善骨盆前倾.mp4,青蛙趴变式改善骨盆前倾.mp4,已发,no,no,title_metadata_only_pending_multimodal_review,,,10.008,1080,1920,30.000,yes,12.189,metadata_only_probe_passed,promise_action_hook,posture_back_waist,visible_action_or_prop_demo,single_action_tts_teaching,action_repackaging_reference_candidate,action_demo_clearly_visible；posture_back_waist；result_promise_front_loaded；single_method_easy_to_repackage,yes,positive_reference_not_publish_validation
ai_needed_145,AI需要的成片_non_finished,已发/高段位的女性都在练习八爪鱼.mp4,高段位的女性都在练习八爪鱼.mp4,已发,no,no,title_metadata_only_pending_multimodal_review,,,13.282,1080,1920,30.000,yes,16.218,metadata_only_probe_passed,population_callout_hook,hip_glute_shape；postpartum_or_age_group,visible_action_or_prop_demo,single_action_tts_teaching,action_repackaging_reference_candidate,action_demo_clearly_visible；hip_glute_shape；postpartum_or_age_group；single_method_easy_to_repackage；target_audience_called_out,yes,positive_reference_not_publish_validation
ai_needed_146,AI需要的成片_non_finished,已发/高段位的女性都在练习盆底肌.mp4,高段位的女性都在练习盆底肌.mp4,已发,no,no,title_metadata_only_pending_multimodal_review,,,15.743,1080,1920,30.000,yes,19.388,metadata_only_probe_passed,population_callout_hook,pelvic_floor；postpartum_or_age_group,visible_action_or_prop_demo,single_action_tts_teaching,action_repackaging_reference_candidate,action_demo_clearly_visible；pelvic_floor；postpartum_or_age_group；single_method_easy_to_repackage；target_audience_called_out,yes,positive_reference_not_publish_validation
ai_needed_147,AI需要的成片_non_finished,已发/高段位的女性都在练八爪鱼6.16.mp4,高段位的女性都在练八爪鱼6.16.mp4,已发,no,no,title_metadata_only_pending_multimodal_review,,,21.501,1080,1920,30.000,yes,26.061,metadata_only_probe_passed,population_callout_hook,hip_glute_shape；postpartum_or_age_group,visible_action_or_prop_demo,single_action_tts_teaching,action_repackaging_reference_candidate,action_demo_clearly_visible；hip_glute_shape；postpartum_or_age_group；single_method_easy_to_repackage；target_audience_called_out,yes,positive_reference_not_publish_validation
ai_needed_148,AI需要的成片_non_finished,已发/高段位的女性都开始练盆底肌6.10.mp4,高段位的女性都开始练盆底肌6.10.mp4,已发,no,no,title_metadata_only_pending_multimodal_review,,,11.169,1080,1920,30.000,yes,13.775,metadata_only_probe_passed,population_callout_hook,pelvic_floor；postpartum_or_age_group,visible_action_or_prop_demo,single_action_tts_teaching,action_repackaging_reference_candidate,action_demo_clearly_visible；pelvic_floor；postpartum_or_age_group；single_method_easy_to_repackage；target_audience_called_out,yes,positive_reference_not_publish_validation
ai_needed_149,AI需要的成片_non_finished,已发/高段位的女性都想拥有蜜桃臀.mp4,高段位的女性都想拥有蜜桃臀.mp4,已发,no,no,title_metadata_only_pending_multimodal_review,,,18.738,1080,1920,30.000,yes,23.109,metadata_only_probe_passed,population_callout_hook,hip_glute_shape；postpartum_or_age_group,result_or_problem_statement,problem_hook_reference,positive_reference_title_metadata_only,hip_glute_shape；postpartum_or_age_group；target_audience_called_out,yes,positive_reference_not_publish_validation
ai_needed_150,AI需要的成片_non_finished,悬垂腹大肚子躺着就能变小.mp4,悬垂腹大肚子躺着就能变小.mp4,root,no,no,title_metadata_only_pending_multimodal_review,,,32.136,1080,1920,60.000,yes,43.270,metadata_only_probe_passed,promise_action_hook,belly_core_pressure,result_or_problem_statement,problem_hook_reference,positive_reference_title_metadata_only,belly_core_pressure；result_promise_front_loaded,yes,positive_reference_not_publish_validation
ai_needed_151,AI需要的成片_non_finished,收紧盆底肌每天坚持五分钟/收紧盆底肌每天坚持五分钟.mp4,收紧盆底肌每天坚持五分钟.mp4,收紧盆底肌每天坚持五分钟,no,no,title_metadata_only_pending_multimodal_review,,,41.076,1080,1920,60.000,yes,55.194,metadata_only_probe_passed,promise_action_hook,pelvic_floor,result_or_problem_statement,problem_hook_reference,positive_reference_title_metadata_only,pelvic_floor；result_promise_front_loaded,yes,positive_reference_not_publish_validation
ai_needed_152,AI需要的成片_non_finished,椅子上一个动作轻松闭合花园/椅子上一个动作轻松闭合花园.mp4,椅子上一个动作轻松闭合花园.mp4,椅子上一个动作轻松闭合花园,no,no,title_metadata_only_pending_multimodal_review,,,85.147,1080,1920,60.000,yes,113.031,metadata_only_probe_passed,topic_title_hook,pelvic_floor,visible_action_or_prop_demo,single_action_tts_teaching,action_repackaging_reference_candidate,action_demo_clearly_visible；pelvic_floor；single_method_easy_to_repackage,yes,positive_reference_not_publish_validation
ai_needed_153,AI需要的成片_non_finished,每天10分钟臀不塌了胯不宽了.mp4,每天10分钟臀不塌了胯不宽了.mp4,root,no,no,title_metadata_only_pending_multimodal_review,,,23.707,1080,1920,30.000,yes,21.172,metadata_only_probe_passed,promise_action_hook,hip_glute_shape,result_or_problem_statement,problem_hook_reference,positive_reference_title_metadata_only,hip_glute_shape；result_promise_front_loaded,yes,positive_reference_not_publish_validation
ai_needed_154,AI需要的成片_non_finished,每天3分钟缓解腹部胀气.mp4,每天3分钟缓解腹部胀气.mp4,root,no,no,title_metadata_only_pending_multimodal_review,,,30.534,1080,1920,60.000,yes,41.370,metadata_only_probe_passed,promise_action_hook,belly_core_pressure,result_or_problem_statement,problem_hook_reference,positive_reference_title_metadata_only,belly_core_pressure；result_promise_front_loaded,yes,positive_reference_not_publish_validation
ai_needed_155,AI需要的成片_non_finished,每天坚持一分钟收紧盆底肌.mp4,每天坚持一分钟收紧盆底肌.mp4,root,no,no,title_metadata_only_pending_multimodal_review,,,79.133,1080,1920,60.000,yes,105.019,metadata_only_probe_passed,promise_action_hook,pelvic_floor,result_or_problem_statement,problem_hook_reference,positive_reference_title_metadata_only,pelvic_floor；result_promise_front_loaded,yes,positive_reference_not_publish_validation
ai_needed_156,AI需要的成片_non_finished,每天坚持这个动作盆底肌J了/每天坚持这个动作盆底肌J了.mp4,每天坚持这个动作盆底肌J了.mp4,每天坚持这个动作盆底肌J了,no,no,title_metadata_only_pending_multimodal_review,,,45.813,1080,1920,60.000,yes,61.220,metadata_only_probe_passed,promise_action_hook,pelvic_floor,visible_action_or_prop_demo,single_action_tts_teaching,action_repackaging_reference_candidate,action_demo_clearly_visible；pelvic_floor；result_promise_front_loaded；single_method_easy_to_repackage,yes,positive_reference_not_publish_validation
ai_needed_157,AI需要的成片_non_finished,每天坚持这个动作臀饱满了.mp4,每天坚持这个动作臀饱满了.mp4,root,no,no,title_metadata_only_pending_multimodal_review,,,16.602,1080,1920,60.000,yes,23.063,metadata_only_probe_passed,promise_action_hook,hip_glute_shape,visible_action_or_prop_demo,single_action_tts_teaching,action_repackaging_reference_candidate,action_demo_clearly_visible；hip_glute_shape；result_promise_front_loaded；single_method_easy_to_repackage,yes,positive_reference_not_publish_validation
ai_needed_158,AI需要的成片_non_finished,用产品就能治疗脱垂膨出？.mp4,用产品就能治疗脱垂膨出？.mp4,root,no,no,title_metadata_only_pending_multimodal_review,,,132.586,1080,1920,60.000,yes,175.287,metadata_only_probe_passed,question_or_misconception_hook,pelvic_floor,semantic_explainer_or_misconception,native_live_clip_or_explainer_reference,native_or_audio_semantic_review_candidate,hook_fulfilled_by_body；pelvic_floor,yes,positive_reference_not_publish_validation
ai_needed_159,AI需要的成片_non_finished,盆底肌松了人真的会变丑.mp4,盆底肌松了人真的会变丑.mp4,root,no,no,title_metadata_only_pending_multimodal_review,,,54.915,1080,1920,60.000,yes,72.961,metadata_only_probe_passed,topic_title_hook,pelvic_floor,result_or_problem_statement,problem_hook_reference,positive_reference_title_metadata_only,pelvic_floor,yes,positive_reference_not_publish_validation
ai_needed_160,AI需要的成片_non_finished,盆底高张疼痛每天两分钟蝴蝶开合.mp4,盆底高张疼痛每天两分钟蝴蝶开合.mp4,root,no,no,title_metadata_only_pending_multimodal_review,,,43.282,1080,1920,60.000,yes,58.194,metadata_only_probe_passed,pain_point_hook,pelvic_floor,visible_action_or_prop_demo,single_action_tts_teaching,action_repackaging_reference_candidate,action_demo_clearly_visible；pain_point_visualized；pelvic_floor；single_method_easy_to_repackage,yes,positive_reference_not_publish_validation
ai_needed_161,AI需要的成片_non_finished,直播切片1/直播切片1.mp4,直播切片1.mp4,直播切片1,no,no,title_metadata_only_pending_multimodal_review,,,229.599,1080,1920,30.000,yes,202.305,metadata_only_probe_passed,topic_title_hook,general_body_management,result_or_problem_statement,problem_hook_reference,positive_reference_title_metadata_only,general_body_management,yes,positive_reference_not_publish_validation
ai_needed_162,AI需要的成片_non_finished,练这个动作腰细了盆底紧了.mp4,练这个动作腰细了盆底紧了.mp4,root,no,no,title_metadata_only_pending_multimodal_review,,,45.441,1080,1920,30.000,yes,40.509,metadata_only_probe_passed,topic_title_hook,pelvic_floor；posture_back_waist,visible_action_or_prop_demo,single_action_tts_teaching,action_repackaging_reference_candidate,action_demo_clearly_visible；pelvic_floor；posture_back_waist；single_method_easy_to_repackage,yes,positive_reference_not_publish_validation
ai_needed_163,AI需要的成片_non_finished,背变厚了？可能不是胖.mp4,背变厚了？可能不是胖.mp4,root,no,no,title_metadata_only_pending_multimodal_review,,,52.105,1080,1920,60.000,yes,69.401,metadata_only_probe_passed,question_or_misconception_hook,posture_back_waist,result_or_problem_statement,problem_hook_reference,positive_reference_title_metadata_only,hook_fulfilled_by_body；posture_back_waist,yes,positive_reference_not_publish_validation
ai_needed_164,AI需要的成片_non_finished,腹内压小肚子凸出趴着就能变小.mp4,腹内压小肚子凸出趴着就能变小.mp4,root,no,no,title_metadata_only_pending_multimodal_review,,,16.834,1080,1920,60.000,yes,23.366,metadata_only_probe_passed,pain_point_hook,belly_core_pressure,visible_action_or_prop_demo,single_action_tts_teaching,action_repackaging_reference_candidate,action_demo_clearly_visible；belly_core_pressure；pain_point_visualized；single_method_easy_to_repackage,yes,positive_reference_not_publish_validation
ai_needed_165,AI需要的成片_non_finished,轻度脱垂忍忍就能好？.mp4,轻度脱垂忍忍就能好？.mp4,root,no,no,title_metadata_only_pending_multimodal_review,,,116.959,1080,1920,60.000,yes,154.185,metadata_only_probe_passed,question_or_misconception_hook,pelvic_floor,result_or_problem_statement,problem_hook_reference,positive_reference_title_metadata_only,hook_fulfilled_by_body；pelvic_floor,yes,positive_reference_not_publish_validation
